id,ward,gakku,name,capacity,tel,address,hokui,tokei,url,image,distance
274,19右京(京北),弓削,京北第三小学校,190,075-854-0244,京都市右京区京北上弓削町弾正27,35.20311849,135.6388833,http://www.pref.kyoto.jp/hinan/documents/2610840034.pdf,,
273,19右京(京北),山国,京北第二小学校,270,075-853-0002,京都市右京区京北塔町中筋浦8-1,35.18046892,135.6619509,http://www.pref.kyoto.jp/hinan/documents/2610840033.pdf,,
272,19右京(京北),周山,京北第一小学校,300,075-852-0026,京都市右京区京北周山町下寺田11,35.1556545,135.6352886,http://www.pref.kyoto.jp/hinan/documents/2610840035.pdf,,
271,19右京,?野学区,葛野小学校,305,075-311-3510,京都市右京区西京極葛野町2,34.9982616,135.7180699,http://www.pref.kyoto.jp/hinan/documents/2610840008.pdf,,
270,19右京,西京極学区,西京極西小学校,280,075-315-1844,京都市右京区西京極藪開町4-1,34.98620149,135.7160923,http://www.pref.kyoto.jp/hinan/documents/2610840007.pdf,,
269,19右京,西京極学区,西京極小学校,360,075-313-1319,京都市右京区西京極芝ノ下町31,34.98748472,135.7193282,http://www.pref.kyoto.jp/hinan/documents/2610840006.pdf,,
268,19右京,北梅津学区,梅津北小学校,330,075-881-5130,京都市右京区梅津開キ町16,35.00619416,135.7002629,http://www.pref.kyoto.jp/hinan/documents/2610840001.pdf,,
267,19右京,梅津学区,梅津小学校,235,075-861-0009,京都市右京区梅津中村町38,35.00143906,135.6998853,http://www.pref.kyoto.jp/hinan/documents/2610840000.pdf,,
266,19右京,高雄学区,高雄小学校,105,075-861-1028,京都市右京区梅ヶ畑奥殿町15,35.04538654,135.6819514,http://www.pref.kyoto.jp/hinan/documents/2610840019.pdf,,
265,19右京,山ノ内学区,山ノ内小学校,280,075-311-3546,京都市右京区山ノ内山ノ下町22,35.00564427,135.7218306,http://www.pref.kyoto.jp/hinan/documents/2610840009.pdf,,
264,19右京,西院第一学区,西院小学校,270,075-312-3993,京都市右京区西院春日町3-1,35.0056193,135.7293327,http://www.pref.kyoto.jp/hinan/documents/2610840014.pdf,,
263,19右京,花園学区,花園小学校,280,075-841-6900,京都市右京区花園車道町1,35.0190069,135.7220499,http://www.pref.kyoto.jp/hinan/documents/2610840020.pdf,,
262,19右京,宇多野学区,宇多野小学校,305,075-462-8136,京都市右京区宇多野上ノ谷8,35.03142759,135.7084035,http://www.pref.kyoto.jp/hinan/documents/2610840013.pdf,,
261,19右京,御室学区,御室小学校,375,075-462-0008,京都市右京区御室竪町19,35.027006,135.7161586,http://www.pref.kyoto.jp/hinan/documents/2610840012.pdf,,
260,19右京,嵯峨野学区,嵯峨野小学校,270,075-861-4177,京都市右京区嵯峨野千代ノ道町53,35.01219357,135.6960242,http://www.pref.kyoto.jp/hinan/documents/2610840005.pdf,,
259,19右京,安井学区,安井小学校,336,075-841-3130,京都市右京区太秦安井柳通町15,35.01426847,135.7204278,http://www.pref.kyoto.jp/hinan/documents/2610840015.pdf,,
258,19右京,常磐野学区,常磐野小学校,396,075-872-9735,京都市右京区太秦京ノ道町20-5,35.02191749,135.7027762,http://www.pref.kyoto.jp/hinan/documents/2610840004.pdf,,
257,19右京,南太秦学区,南太秦小学校,245,075-881-7781,京都市右京区太秦前ノ田町22,35.00948551,135.7034376,http://www.pref.kyoto.jp/hinan/documents/2610840003.pdf,,
256,19右京,太秦学区,太秦小学校,280,075-861-1594,京都市右京区太秦奥殿町1-1,35.0122369,135.7070664,http://www.pref.kyoto.jp/hinan/documents/2610840002.pdf,,
255,19右京,水尾学区,水尾小学校(休校中),43,―,京都市右京区嵯峨水尾宮ノ脇町32-2,35.04543,135.6253,http://www.pref.kyoto.jp/hinan/documents/2610840016.pdf,,
254,19右京,嵐山学区,嵐山小学校,180,075-872-1466,京都市右京区嵯峨柳田町35-1,35.01344068,135.6866803,http://www.pref.kyoto.jp/hinan/documents/2610840017.pdf,,
253,19右京,広沢学区,広沢小学校,335,075-881-4978,京都市右京区嵯峨広沢西裏町25,35.02248677,135.6874743,http://www.pref.kyoto.jp/hinan/documents/2610840011.pdf,,
252,19右京,嵯峨学区,嵯峨小学校,280,075-861-1543,京都市右京区嵯峨釈迦堂大門町35-1,35.0216645,135.6760471,http://www.pref.kyoto.jp/hinan/documents/2610840010.pdf,,
251,18南,九条塔南学区,府立鳥羽高等学校,1045,075-672-6788,京都市南区西九条大国町1,34.978199,135.744725,http://www.pref.kyoto.jp/hinan/documents/2610760020.pdf,,
250,18南,祥栄学区,塔南高等学校,875,075-681-0701,京都市南区吉祥院観音堂町41,34.96691,135.733484,http://www.pref.kyoto.jp/hinan/documents/2610760019.pdf,,
249,18南,梅逕学区,洛南高等学校・洛南高等学校附属中学校,1276,075-681-6511,京都市南区壬生通八条下ル東寺町559,34.983835,135.746869,http://www.pref.kyoto.jp/hinan/documents/2610760021.pdf,,
248,18南,久世学区,久世中学校,600,075-933-3223,京都市南区久世殿城町481-1,34.95669276,135.7190332,http://www.pref.kyoto.jp/hinan/documents/2610760017.pdf,,
247,18南,吉祥院学区,洛南中学校,690,075-691-0018,京都市南区吉祥院落合町31,34.9745081,135.7387461,http://www.pref.kyoto.jp/hinan/documents/2610760015.pdf,,
246,18南,九条学区,九条中学校,215,075-681-2211,京都市南区西九条南小路町1,34.98100493,135.7500787,http://www.pref.kyoto.jp/hinan/documents/2610760014.pdf,,
245,18南,唐橋学区,八条中学校,335,075-681-5264,京都市南区唐橋門脇町35,34.98268245,135.7386878,http://www.pref.kyoto.jp/hinan/documents/2610760013.pdf,,
244,18南,東和学区,凌風小学校・中学校(凌風学園),985,075-693-8222,京都市南区東九条下殿田町56,34.9790635,135.7575172,http://www.pref.kyoto.jp/hinan/documents/2610760016.pdf,,
243,18南,東和学区,元東和小学校(凌風小・中学校第２校舎),210,075-693-8222,京都市南区東九条南烏丸町19,34.97835802,135.7591227,http://www.pref.kyoto.jp/hinan/documents/2610760005.pdf,,
242,18南,陶化学区,元陶化小学校,305,075-672-1172,京都市南区東九条中御霊町55,34.97856923,135.7627972,http://www.pref.kyoto.jp/hinan/documents/2610760004.pdf,,
241,18南,山王学区,元山王小学校,350,075-672-6464,京都市南区東九条東山王町27,34.98286,135.762,http://www.pref.kyoto.jp/hinan/documents/2610760006.pdf,,
240,18南,久世学区,久世西小学校,320,075-934-0460,京都市南区久世上久世町454,34.9630584,135.7143746,http://www.pref.kyoto.jp/hinan/documents/2610760012.pdf,,
239,18南,久世学区,大藪小学校,320,075-921-3303,京都市南区久世大藪町62,34.9602355,135.7185164,http://www.pref.kyoto.jp/hinan/documents/2610760010.pdf,,
238,18南,上鳥羽学区,上鳥羽小学校,220,075-691-0393,京都市南区上鳥羽城ヶ前町16,34.96428685,135.7436012,http://www.pref.kyoto.jp/hinan/documents/2610760009.pdf,,
237,18南,祥豊学区,祥豊小学校,280,075-691-2486,京都市南区吉祥院三ノ宮町23,34.9775439,135.7280219,http://www.pref.kyoto.jp/hinan/documents/2610760008.pdf,,
236,18南,祥栄学区,祥栄小学校,275,075-681-1556,京都市南区吉祥院蒔絵町14,34.96763644,135.737235,http://www.pref.kyoto.jp/hinan/documents/2610760011.pdf,,
235,18南,吉祥院学区,吉祥院小学校,250,075-671-5395,京都市南区吉祥院船戸町34,34.9748414,135.7324549,http://www.pref.kyoto.jp/hinan/documents/2610760007.pdf,,
234,18南,唐橋学区,唐橋小学校,215,075-691-8001,京都市南区唐橋西寺町65,34.97957714,135.7378046,http://www.pref.kyoto.jp/hinan/documents/2610760003.pdf,,
233,18南,南大内学区,南大内小学校,455,075-691-8458,京都市南区八条内田町20-2,34.98014105,135.7444236,http://www.pref.kyoto.jp/hinan/documents/2610760002.pdf,,
232,18南,九条塔南学区,九条塔南小学校,240,075-691-1540,京都市南区西九条御幸田町109,34.97596924,135.7487011,http://www.pref.kyoto.jp/hinan/documents/2610760001.pdf,,
231,18南,九条弘道学区,九条弘道小学校,210,075-671-6981,京都市南区西九条春日町13,34.9810716,135.7545368,http://www.pref.kyoto.jp/hinan/documents/2610760000.pdf,,
230,17下京,成徳学区,池坊学園,303,075-351-8581,京都市下京区室町通四条下ル鶏鉾町491,35.00325322,135.7576913,http://www.pref.kyoto.jp/hinan/documents/2610680025.pdf,,
229,17下京,菊浜学区,ひと・まち交流館 京都,137,075-354-8711,京都市下京区西木屋町通上ノ口上ル梅湊町83-1,34.9932408,135.7651403,http://www.pref.kyoto.jp/hinan/documents/2610680021.pdf,,
228,17下京,崇仁学区,下京地域体育館,448,075-351-7510,京都市下京区川端町13,34.98657416,135.7662827,http://www.pref.kyoto.jp/hinan/documents/2610680018.pdf,,
227,17下京,永松学区,京都市総合教育センター,320,075-371-2340,京都市下京区河原町通松原上ル二丁目富永町344,35.0022281,135.7680303,http://www.pref.kyoto.jp/hinan/documents/2610680019.pdf,,
226,17下京,修徳学区,京都市修徳特別養護老人ホーム,188,075-351-2181,京都市下京区新町通松原下ル富永町110-1,34.99815918,135.7570221,http://www.pref.kyoto.jp/hinan/documents/2610680020.pdf,,
225,17下京,開智学区,京都市学校歴史博物館,177,075-344-1305,京都市下京区御幸町通仏光寺下ル橘町437,35.0009535,135.7658489,http://www.pref.kyoto.jp/hinan/documents/2610680002.pdf,,
224,17下京,安寧学区,龍谷大学付属 平安中学校・平安高等学校,1026,075-361-4231,京都市下京区御器屋町30,34.9901847,135.7483592,http://www.pref.kyoto.jp/hinan/documents/2610680026.pdf,,
223,17下京,光徳学区,京都産業大学附属中学校・高等学校,764,075-279-0001,京都市下京区中堂寺命婦町1-10,34.99792017,135.7445288,http://www.pref.kyoto.jp/hinan/documents/2610680027.pdf,,
222,17下京,梅逕学区,元梅逕中学校,248,075-361-6201,京都市下京区大宮通八条上る三丁目東側垣ケ内町248,34.98626837,135.7496592,http://www.pref.kyoto.jp/hinan/documents/2610680016.pdf,,
221,17下京,郁文学区,洛友中学校(元郁文中学校),489,075-821-2196,京都市下京区大宮通綾小路下ル綾大宮町51-2,35.0019449,135.7487394,http://www.pref.kyoto.jp/hinan/documents/2610680015.pdf,,
220,17下京,七条第三学区,七条中学校,540,075-313-0972,京都市下京区西七条御領町32,34.99063178,135.7371768,http://www.pref.kyoto.jp/hinan/documents/2610680017.pdf,,
219,17下京,成徳学区,下京中学校成徳学舎,173,075-341-6229,京都市下京区高辻通室町西入繁昌町290,34.99998959,135.7573165,http://www.pref.kyoto.jp/hinan/documents/2610680023.pdf,,
218,17下京,尚徳学区,下京中学校,457,075-371-2100,京都市下京区楊梅通新町東入蛭子町120-1,34.99527052,135.7572639,http://www.pref.kyoto.jp/hinan/documents/2610680022.pdf,,
217,17下京,稚松学区,元六条院小学校,151,―,京都市下京区河原町通上枳殻馬場上る若松町420,34.99265135,135.7627606,#,,
216,17下京,有隣学区,元有隣小学校,203,075-351-2220,京都市下京区富小路通五条上る本神明町411,34.99703156,135.7646353,http://www.pref.kyoto.jp/hinan/documents/2610680001.pdf,,
215,17下京,崇仁学区,元崇仁小学校,352,075-341-7145,京都市下京区川端町16,34.98648252,135.7670826,http://www.pref.kyoto.jp/hinan/documents/2610680012.pdf,,
214,17下京,植柳学区,元植柳小学校,195,075-371-2740,京都市下京区西洞院通花屋町下る西洞院町466,34.99213464,135.7550419,http://www.pref.kyoto.jp/hinan/documents/2610680007.pdf,,
213,17下京,格致学区,下京雅小学校,208,075-351-2505,京都市下京区高辻通堀川東入西高辻町602,35.00072282,135.753314,http://www.pref.kyoto.jp/hinan/documents/2610680005.pdf,,
212,17下京,安寧学区,元安寧小学校,248,075-371-2515,京都市下京区東堀川通木津屋橋下る御方紺屋町1,34.98755997,135.7523256,http://www.pref.kyoto.jp/hinan/documents/2610680003.pdf,,
211,17下京,七条第三学区,七条第三小学校,349,075-313-7380,京都市下京区西七条西石ヶ坪町5,34.99285379,135.7340547,http://www.pref.kyoto.jp/hinan/documents/2610680011.pdf,,
210,17下京,西大路学区,西大路小学校,204,075-313-0501,京都市下京区七条御所ノ内西町71-1,34.98695425,135.727622,http://www.pref.kyoto.jp/hinan/documents/2610680013.pdf,,
209,17下京,七条学区,七条小学校,243,075-313-0077,京都市下京区西七条石井町61,34.98719038,135.7349575,http://www.pref.kyoto.jp/hinan/documents/2610680010.pdf,,
208,17下京,光徳学区,光徳小学校,392,075-841-3992,京都市下京区中堂寺坊城町26-1,34.99673692,135.743815,http://www.pref.kyoto.jp/hinan/documents/2610680014.pdf,,
207,17下京,大内学区,梅小路小学校,288,075-371-7303,京都市下京区観喜寺町3,34.9879932,135.7459289,http://www.pref.kyoto.jp/hinan/documents/2610680009.pdf,,
206,17下京,淳風学区,元淳風小学校,216,075-351-3800,京都市下京区大宮通花屋町上ル柿本町609-1,34.99344559,135.7498424,http://www.pref.kyoto.jp/hinan/documents/2610680004.pdf,,
205,17下京,醒泉学区,元醒泉小学校（現在工事中）※,288,075-351-2917,京都市下京区醒ヶ井通松原下ル篠屋町59,34.99844245,135.7531002,#,,
204,17下京,皆山学区,下京渉成小学校,384,075-342-2522,京都市下京区皆山町438-1,34.9896516,135.7623052,http://www.pref.kyoto.jp/hinan/documents/2610680024.pdf,,
203,17下京,豊園学区,洛央小学校,459,075-344-2093,京都市下京区仏光寺通東洞院東入仏光寺西町345-1,35.00162838,135.7615577,http://www.pref.kyoto.jp/hinan/documents/2610680006.pdf,,
202,16山科,山階学区,東本願寺山科別院長福寺,161,075-581-3410,京都市山科区竹鼻サイカシ町13-17,34.98576158,135.8142605,http://www.pref.kyoto.jp/hinan/documents/2611060029.pdf,,
201,16山科,山階学区,本願寺山科別院,237,075-581-0924,京都市山科区東野狐藪町2,34.9834139,135.8153726,http://www.pref.kyoto.jp/hinan/documents/2611060028.pdf,,
200,16山科,陵ケ岡学区,京都東山老年サナトリウム,227,075-771-4196,京都市山科区日ノ岡夷谷町11,35.00038686,135.7943602,http://www.pref.kyoto.jp/hinan/documents/2611060027.pdf,,
199,16山科,大宅学区,京都刑務所,247,075-581-2171,京都市山科区東野井ノ上町20,34.97646561,135.8174295,http://www.pref.kyoto.jp/hinan/documents/2611060030.pdf,,
198,16山科,勧修学区,山科地域体育館,677,075-595-9705,京都市山科区椥辻西浦町1-12,34.9769655,135.8136603,http://www.pref.kyoto.jp/hinan/documents/2611060021.pdf,,
197,16山科,勧修学区,京都市東部文化会館,147,075-502-1012,京都市山科区椥辻西浦町1-8,34.97642112,135.8140437,http://www.pref.kyoto.jp/hinan/documents/2611060020.pdf,,
196,16山科,安朱学区,京都市生涯学習総合センター山科,345,075-593-1515,京都市山科区竹鼻竹ノ街道町92 ラクト山科C棟2階,34.99015559,135.817727,http://www.pref.kyoto.jp/hinan/documents/2611060022.pdf,,
195,16山科,音羽学区,一燈園小学校・中学校・高等学校,408,075-595-3711,京都市山科区四ノ宮柳山町29,34.99594133,135.8286233,http://www.pref.kyoto.jp/hinan/documents/2611060024.pdf,,
194,16山科,大塚学区,東総合支援学校,183,075-594-6501,京都市山科区大塚高岩3,34.97894044,135.8318755,http://www.pref.kyoto.jp/hinan/documents/2611060019.pdf,,
193,16山科,鏡山学区,京都薬科大学,810,075-595-4600,京都市山科区御陵中内町5,34.99111628,135.8092223,http://www.pref.kyoto.jp/hinan/documents/2611060025.pdf,,
192,16山科,大宅学区,京都橘大学,480,075-571-1111,京都市山科区大宅山田町34,34.96853602,135.8261287,http://www.pref.kyoto.jp/hinan/documents/2611060026.pdf,,
191,16山科,安朱学区,府立洛東高等学校,806,075-581-1124,京都市山科区安朱川向町10,34.99708256,135.8174688,http://www.pref.kyoto.jp/hinan/documents/2611060023.pdf,,
190,16山科,鏡山学区,花山中学校,384,075-581-5128,京都市山科区北花山横田町27-1,34.98848574,135.8027397,http://www.pref.kyoto.jp/hinan/documents/2611060015.pdf,,
189,16山科,大塚学区,音羽中学校,320,075-581-9115,京都市山科区大塚野溝町86,34.98288443,135.8284231,http://www.pref.kyoto.jp/hinan/documents/2611060014.pdf,,
188,16山科,山階学区,安祥寺中学校,324,075-592-2848,京都市山科区西野今屋敷町9-6,34.98579764,135.8126496,http://www.pref.kyoto.jp/hinan/documents/2611060016.pdf,,
187,16山科,大宅学区,大宅中学校,384,075-573-3067,京都市山科区大宅山田113,34.96717227,135.821543,http://www.pref.kyoto.jp/hinan/documents/2611060018.pdf,,
186,16山科,小野学区,勧修中学校,320,075-591-9111,京都市山科区勧修寺平田町92,34.9661167,135.8126717,http://www.pref.kyoto.jp/hinan/documents/2611060017.pdf,,
185,16山科,山階南学区,山科中学校,432,075-594-1151,京都市山科区東野八反畑町50-1,34.97665715,135.8102245,http://www.pref.kyoto.jp/hinan/documents/2611060013.pdf,,
184,16山科,大宅学区,大宅小学校,336,075-591-0015,京都市山科区大宅五反畑町69-2,34.9742901,135.8236303,http://www.pref.kyoto.jp/hinan/documents/2611060007.pdf,,
183,16山科,百々学区,百々小学校,336,075-593-3250,京都市山科区西野山百々町173-1,34.9767456,135.7960682,http://www.pref.kyoto.jp/hinan/documents/2611060008.pdf,,
182,16山科,小野学区,小野小学校,283,075-571-8282,京都市山科区小野蚊ヶ瀬町2,34.96371694,135.8118801,http://www.pref.kyoto.jp/hinan/documents/2611060011.pdf,,
181,16山科,勧修学区,勧修小学校,280,075-591-0003,京都市山科区勧修寺東栗栖野町42,34.96994958,135.8083638,http://www.pref.kyoto.jp/hinan/documents/2611060003.pdf,,
180,16山科,大塚学区,大塚小学校,279,075-592-6141,京都市山科区大塚野溝町59,34.98303443,135.8299146,http://www.pref.kyoto.jp/hinan/documents/2611060009.pdf,,
179,16山科,音羽川学区,音羽川小学校,280,075-501-4414,京都市山科区音羽西林36,34.98282045,135.820821,http://www.pref.kyoto.jp/hinan/documents/2611060010.pdf,,
178,16山科,音羽学区,音羽小学校,280,075-592-0001,京都市山科区音羽森廻り町32,34.98582572,135.8250095,http://www.pref.kyoto.jp/hinan/documents/2611060002.pdf,,
177,16山科,陵ケ岡学区,陵ケ岡小学校,336,075-591-0002,京都市山科区御陵岡町45,34.99274901,135.8029676,http://www.pref.kyoto.jp/hinan/documents/2611060006.pdf,,
176,16山科,鏡山学区,鏡山小学校,308,075-581-2183,京都市山科区御陵血洗町18,34.9905767,135.8063185,http://www.pref.kyoto.jp/hinan/documents/2611060001.pdf,,
175,16山科,安朱学区,安朱小学校,199,075-591-0001,京都市山科区安朱山川町17,34.99621324,135.8182604,http://www.pref.kyoto.jp/hinan/documents/2611060004.pdf,,
174,16山科,山階南学区,山階南小学校,336,075-592-2849,京都市山科区東野八代10,34.9774939,135.8073671,http://www.pref.kyoto.jp/hinan/documents/2611060005.pdf,,
173,16山科,西野学区,西野小学校,279,075-501-5700,京都市山科区西野櫃川町34,34.98227836,135.8032006,http://www.pref.kyoto.jp/hinan/documents/2611060012.pdf,,
172,16山科,山階学区,山階小学校,308,075-581-2143,京都市山科区西野大手先町21,34.98379514,135.8131828,http://www.pref.kyoto.jp/hinan/documents/2611060000.pdf,,
171,15東山,貞教学区,京都国立博物館　平成知新館,300,075-531-7503,京都市東山区茶屋町526,34.990581,135.772377,http://www.pref.kyoto.jp/hinan/documents/2610500029.pdf,,
170,15東山,弥栄学区,漢検　漢字博物館・図書館,102,075-757-8600,京都市東山区祇園町南側551,35.00318,135.77636,http://www.pref.kyoto.jp/hinan/documents/2610500026.pdf,,
169,15東山,弥栄学区,弥栄自治会館,75,-,京都市東山区祇園町南側,35.0032,135.77691,http://www.pref.kyoto.jp/hinan/documents/2610500025.pdf,,
168,15東山,粟田学区,立正佼成会 京都教会,725,075-762-2211,京都市東山区三条白川橋東入ル5丁目東町230,35.00988889,135.7859412,http://www.pref.kyoto.jp/hinan/documents/2610500022.pdf,,
167,15東山,修道学区,妙法院,167,075-561-1744,京都市東山区妙法院前側町447,34.9904045,135.7755621,http://www.pref.kyoto.jp/hinan/documents/2610500019.pdf,,
166,15東山,月輪学区,東福寺,364,075-561-0087,京都市東山区本町十五丁目778,34.9767345,135.7742716,http://www.pref.kyoto.jp/hinan/documents/2610500021.pdf,,
165,15東山,弥栄学区,知恩院 和順会館,249,075-205-5013,京都市東山区林下町400-2,35.00456153,135.7803668,http://www.pref.kyoto.jp/hinan/documents/2610500017.pdf,,
164,15東山,新道学区,建仁寺,160,075-561-6363,京都市東山区大和大路通四条下る四丁目小松町584,34.99972307,135.7744314,http://www.pref.kyoto.jp/hinan/documents/2610500018.pdf,,
163,15東山,六原学区,大谷本廟,172,075-531-4171,京都市東山区五条橋東六丁目514,34.99342088,135.777234,http://www.pref.kyoto.jp/hinan/documents/2610500020.pdf,,
162,15東山,清水学区,東山地域体育館,417,075-532-0474,京都市東山区清水五丁目130-6 東山区総合庁舎3階,34.99702887,135.7763396,http://www.pref.kyoto.jp/hinan/documents/2610500009.pdf,,
161,15東山,修道学区,府立陶工高等技術専門校,107,075-561-2943,京都市東山区今熊野阿弥陀ヶ峰町17-2,34.99069342,135.7819947,http://www.pref.kyoto.jp/hinan/documents/2610500010.pdf,,
160,15東山,修道学区,東山総合支援学校,576,075-561-3373,京都市東山区東大路渋谷下る妙法院前側町441,34.99201268,135.7756398,http://www.pref.kyoto.jp/hinan/documents/2610500012.pdf,,
159,15東山,今熊野学区,京都女子大学,1178,075-531-7030,京都市東山区今熊野北日吉町35,34.9886047,135.7798422,http://www.pref.kyoto.jp/hinan/documents/2610500016.pdf,,
158,15東山,弥栄学区,京都華頂大学・華頂短期大学,692,075-551-1188,京都市東山区林下町3-456,35.00680356,135.779876,http://www.pref.kyoto.jp/hinan/documents/2610500023.pdf,,
157,15東山,月輪学区,日吉ケ丘高等学校,802,075-561-0710,京都市東山区今熊野悲田院山町5-22,34.97882517,135.7759373,http://www.pref.kyoto.jp/hinan/documents/2610500008.pdf,,
156,15東山,修道学区,京都女子中学・高等学校,1423,075-531-7358,京都市東山区今熊野北日吉町17,34.99009621,135.7770175,#,,
155,15東山,弥栄学区,華頂女子中学高等学校,630,075-541-0391,京都市東山区林下町3-456,35.0068558,135.7807445,#,,
154,15東山,一橋学区,大谷中学高等学校,1350,075-541-1312,京都市東山区今熊野池田町12,34.98404398,135.7720543,http://www.pref.kyoto.jp/hinan/documents/2610500011.pdf,,
153,15東山,一橋学区,東山泉小・中学校 東学舎,432,075-532-0355,京都市東山区泉涌寺山内町5,34.97963903,135.7782509,http://www.pref.kyoto.jp/hinan/documents/2610500013.pdf,,
152,15東山,一橋学区,東山泉小・中学校 西学舎,579,075-532-0377,京都市東山区大和大路通七条下る5丁目下池田町527,34.98393285,135.7707961,http://www.pref.kyoto.jp/hinan/documents/2610500024.pdf,,
151,15東山,六原学区,開睛小・中学校,1125,075-533-8811,京都市東山区六波羅裏門通東入多門町155,34.99634282,135.7741732,http://www.pref.kyoto.jp/hinan/documents/2610500007.pdf,,
150,15東山,有済学区,元有済小学校,260,075-541-2151,京都市東山区大和大路通三条下る東入若松町393,35.00789458,135.7739062,http://www.pref.kyoto.jp/hinan/documents/2610500001.pdf,,
149,15東山,貞教学区,京都美術工芸大学京都東山キャンパス,305,075-525-1515,京都市東山区鞘町通正面下る上堀詰町272,34.991177,135.7680758,http://www.pref.kyoto.jp/hinan/documents/2610500000.pdf,,
148,15東山,月輪学区,元月輪小学校,323,075-561-4380,京都市東山区本町通三ノ橋上る本町十七丁目358,34.97789182,135.7718517,http://www.pref.kyoto.jp/hinan/documents/2610500005.pdf,,
147,15東山,新道学区,元新道小学校,140,075-531-0196,京都市東山区大和大路通四条下る四丁目小松町130,34.99958141,135.7718678,http://www.pref.kyoto.jp/hinan/documents/2610500003.pdf,,
146,15東山,粟田学区,元白川小学校,425,075-561-0020,京都市東山区三条通白川橋東入三丁目夷町175－2,35.0090695,135.7837886,#,,
145,15東山,今熊野学区,元今熊野小学校,252,075-561-3322,京都市東山区今熊野南日吉町27-3,34.98462735,135.7776842,http://www.pref.kyoto.jp/hinan/documents/2610500006.pdf,,
144,14中京,朱雀第四学区,両洋学園両洋高等学校第二体育館,360,075-841-2025,京都市中京区西ノ京南原町58,35.010154,135.733982,http://www.pref.kyoto.jp/hinan/documents/2610410040.pdf,,
143,14中京,朱雀第五学区,真如苑京都四条,156,075-822-3443,京都市中京区壬生森町29-1,35.00379461,135.7380292,http://www.pref.kyoto.jp/hinan/documents/2610410037.pdf,,
142,14中京,本能学区,堀川高等学校本能館及び本能自治会館,450,075-211-5351,京都市中京区元本能寺南町346,35.0058977,135.7540374,http://www.pref.kyoto.jp/hinan/documents/2610410036.pdf,,
141,14中京,銅駝学区,職員会館かもがわ,254,075-256-1308,京都市中京区土手町通夷川上ル末丸町284,35.01564944,135.7708119,http://www.pref.kyoto.jp/hinan/documents/2610410035.pdf,,
140,14中京,日彰学区,京都市男女共同参画センター ウィングス京都,374,075-212-7490,京都市中京区東洞院通六角下ル御射山町262,35.0069474,135.7613297,http://www.pref.kyoto.jp/hinan/documents/2610410026.pdf,,
139,14中京,朱雀第二学区,京都市生涯学習総合センター 京都アスニー,345,075-802-3141,京都市中京区聚楽廻松下町9-2,35.0189961,135.7384261,http://www.pref.kyoto.jp/hinan/documents/2610410023.pdf,,
138,14中京,梅屋学区,京都市子ども保健医療相談・事故防止センター 京あんしんこども館,90,075-231-8002,京都市中京区釜座通丸太町上ル梅屋町174-3,35.01781037,135.7558799,http://www.pref.kyoto.jp/hinan/documents/2610410034.pdf,,
137,14中京,竹間学区,京都市子育て支援総合センター こどもみらい館,983,075-254-5001,京都市中京区間之町通竹屋町下ル楠町601-1,35.0155273,135.7612184,http://www.pref.kyoto.jp/hinan/documents/2610410032.pdf,,
136,14中京,初音学区,京都市教育相談総合センター こどもパトナ,280,075-213-5622,京都市中京区姉小路通東洞院東入曇華院前町706-3,35.0094741,135.7614613,http://www.pref.kyoto.jp/hinan/documents/2610410003.pdf,,
135,14中京,龍池学区,京都国際マンガミュージアム,254,075-254-7414,京都市中京区烏丸通御池上ル金吹町452,35.01173867,135.7590215,http://www.pref.kyoto.jp/hinan/documents/2610410024.pdf,,
134,14中京,明倫,京都芸術センター,679,075-213-1000,京都市中京区室町通蛸薬師下ル山伏山町546-2,35.00543361,135.758344,http://www.pref.kyoto.jp/hinan/documents/2610410025.pdf,,
133,14中京,竹間学区,中京もえぎ幼稚園,481,075-254-8441,京都市中京区間之町通竹屋町下ル楠町601-1,35.0155273,135.7612184,http://www.pref.kyoto.jp/hinan/documents/2610410033.pdf,,
132,14中京,朱雀第八学区,花園大学,805,075-811-5181,京都市中京区西ノ京壺ノ内町8-1,35.016485,135.7265967,http://www.pref.kyoto.jp/hinan/documents/2610410028.pdf,,
131,14中京,朱雀第八学区,洛陽総合高等学校,599,075-802-0394,京都市中京区西ノ京春日町8,35.01790435,135.7279049,http://www.pref.kyoto.jp/hinan/documents/2610410029.pdf,,
130,14中京,朱雀第五学区,京都両洋高等学校,475,075-841-2025,京都市中京区壬生上大竹町13,35.00757201,135.7334601,http://www.pref.kyoto.jp/hinan/documents/2610410030.pdf,,
129,14中京,朱雀第六学区,府立朱雀高等学校,431,075-841-0127,京都市中京区西ノ京式部町1,35.01449104,135.7447006,http://www.pref.kyoto.jp/hinan/documents/2610410027.pdf,,
128,14中京,本能学区,堀川高等学校,510,075-211-5351,京都市中京区東堀川通錦小路上ル四坊堀川町622-2,35.00533356,135.7527306,http://www.pref.kyoto.jp/hinan/documents/2610410020.pdf,,
127,14中京,城巽学区,京都堀川音楽高等学校,268,075-253-1581,京都市中京区油小路通御池押油小路町238-1,35.0119283,135.7527582,http://www.pref.kyoto.jp/hinan/documents/2610410031.pdf,,
126,14中京,銅駝学区,銅駝美術工芸高等学校,296,075-211-4984,京都市中京区土手町通竹屋町下ル鉾田町542,35.01463843,135.7701537,http://www.pref.kyoto.jp/hinan/documents/2610410022.pdf,,
